customer_id,age,region,policy_type,purchase_channel,policy_tenure_years,annual_income,annual_premium,claim_flag,claim_amount,satisfaction_score,renewed
C102958,46,West,Health,Online,11,48671,2135.97,0,0.0,5.0,1
C102959,47,North,Auto,Agent,5,54383,807.53,0,0.0,3.0,0
C102960,45,West,Life,Partner,2,48888,2313.38,0,0.0,3.1,0
C102961,71,South,Health,Online,1,75742,1412.69,0,0.0,4.4,1
C102962,42,South,Auto,Online,14,42302,1098.36,0,0.0,4.9,1
C102963,74,West,Health,Agent,6,24954,2411.78,1,3452.2,3.0,1
C102964,21,East,Auto,Partner,7,47344,1200.63,0,0.0,4.3,0
C102965,60,South,Home,Online,2,65546,734.41,0,0.0,4.7,1
C102966,52,North,Health,Online,12,70264,1897.8,0,0.0,3.6,1
C102967,31,East,Health,Agent,11,54049,1757.1,0,0.0,3.2,1
C102968,31,South,Health,Agent,5,40591,2088.37,0,0.0,3.9,1
C102969,59,Central,Auto,Online,13,51206,1322.74,0,0.0,3.5,1
C102970,54,East,Auto,Branch,5,40207,1114.51,0,0.0,2.6,1
C102971,53,Central,Life,Branch,14,18000,1825.25,0,0.0,4.3,1
C102972,20,South,Health,Agent,15,36663,1718.46,0,0.0,3.8,1
C102973,52,Central,Health,Online,7,61187,1891.43,0,0.0,3.6,1
C102974,74,North,Health,Agent,9,47128,1788.26,0,0.0,4.2,1
C102975,19,South,Life,Online,13,46446,2117.66,1,1784.32,3.7,1
C102976,45,North,Home,Agent,1,71923,740.4,0,0.0,4.3,0
C102977,46,North,Auto,Branch,7,34648,658.66,0,0.0,4.1,1
C102978,70,Central,Health,Online,15,36408,1680.17,0,0.0,3.4,0
C102979,34,West,Health,Online,3,57957,1542.56,0,0.0,4.4,1
C102980,45,West,Home,Online,5,39187,1815.43,0,0.0,4.5,0
C102981,59,East,Life,Online,13,39097,1343.6,1,6903.51,3.6,1
C102982,21,East,Home,Online,11,79886,2260.18,0,0.0,4.9,0
C102983,64,West,Life,Agent,7,32703,1064.56,1,2010.47,3.7,1
C102984,65,Central,Health,Branch,2,38815,1207.45,0,0.0,4.1,1
C102985,59,East,Health,Online,2,59900,1544.84,0,0.0,3.9,1
C102986,55,West,Home,Agent,13,51120,1289.73,0,0.0,2.8,1
C102987,61,South,Home,Partner,8,27278,1201.41,0,0.0,4.3,1
C102988,63,Central,Auto,Agent,15,84112,1159.43,0,0.0,3.8,1
C102989,70,North,Health,Branch,1,37703,1855.58,1,2651.68,2.8,0
C102990,42,South,Auto,Agent,6,47580,1293.62,0,0.0,4.1,1
C102991,44,Central,Auto,Online,1,59863,701.05,0,0.0,4.1,0
C102992,55,North,Life,Online,2,90923,1952.51,0,0.0,4.0,1
C102993,29,North,Auto,Branch,0,44625,1383.56,1,1499.08,3.4,0
C102994,67,South,Home,Partner,8,35451,719.14,0,0.0,3.8,0
C102995,62,East,Health,Agent,3,60959,1973.69,0,0.0,3.5,1
C102996,54,Central,Home,Agent,2,89587,1083.86,1,1666.92,3.6,1
C102997,35,Central,Life,Agent,14,54447,2104.63,0,0.0,3.5,1
C102998,38,East,Home,Online,7,46862,1054.01,0,0.0,3.6,1
C102999,43,Central,Home,Online,8,59043,1320.84,0,0.0,3.7,0
C103000,56,West,Auto,Partner,9,18000,1367.81,0,0.0,4.3,1
C103001,63,Central,Health,Online,6,40930,2284.38,1,4904.06,3.5,1
C103002,56,South,Home,Agent,2,19144,698.05,0,0.0,3.7,1
C103003,71,East,Home,Branch,7,45520,744.16,0,0.0,3.0,1
C103004,73,North,Home,Agent,15,42766,1796.65,0,0.0,3.9,0
C103005,58,North,Home,Partner,10,18000,1187.07,0,0.0,4.3,1
C103006,39,West,Auto,Online,11,55226,616.74,0,0.0,4.2,1
C103007,52,North,Auto,Partner,9,63126,799.15,0,0.0,3.4,0
C103008,42,East,Life,Online,5,48519,840.71,0,0.0,4.1,1
C103009,54,West,Health,Online,7,24489,1873.18,1,316.47,3.4,0
C103010,65,North,Home,Agent,6,74774,521.25,0,0.0,4.0,1
C103011,39,East,Health,Partner,9,86149,3330.45,0,0.0,3.3,0
C103012,47,West,Life,Agent,13,59203,2356.34,0,0.0,4.4,0
C103013,20,Central,Life,Online,0,45625,2344.41,0,0.0,4.6,1
C103014,60,South,Auto,Agent,7,45860,1227.18,1,3358.12,3.4,0
C103015,46,Central,Life,Online,4,59800,2216.6,0,0.0,3.5,1
C103016,44,Central,Auto,Branch,15,53620,1143.26,1,3879.22,2.7,1
C103017,48,West,Health,Partner,2,59840,2256.23,0,0.0,5.0,1
C103018,30,South,Life,Branch,0,60099,1400.57,0,0.0,4.0,1
C103019,52,West,Auto,Agent,11,38713,1517.55,1,1055.72,3.4,1
C103020,61,Central,Auto,Agent,4,37188,1111.89,0,0.0,3.4,1
C103021,38,South,Home,Agent,3,46953,1253.51,1,4246.61,2.9,0
C103022,25,Central,Life,Online,8,60415,1460.45,1,4312.05,4.2,1
C103023,40,Central,Auto,Agent,14,23931,1578.89,1,4938.37,3.8,1
C103024,29,East,Home,Branch,2,47884,388.35,0,0.0,3.4,1
C103025,39,West,Health,Branch,8,51352,2446.37,0,0.0,4.0,1
C103026,54,East,Health,Agent,5,43238,1461.34,0,0.0,4.1,1
C103027,24,West,Home,Branch,2,77249,1999.83,1,2097.96,3.6,1
C103028,61,Central,Health,Branch,8,74177,1321.83,0,0.0,4.8,1
C103029,31,North,Home,Partner,15,59480,1748.87,0,0.0,3.6,0
C103030,69,North,Home,Partner,4,83867,949.58,0,0.0,2.9,1
C103031,60,South,Life,Online,3,67810,1392.72,1,2961.93,3.8,1
C103032,33,Central,Home,Agent,2,54414,920.6,0,0.0,3.6,0
C103033,50,South,Auto,Branch,9,43415,1340.37,0,0.0,3.8,1
C103034,24,Central,Home,Branch,4,44886,1469.27,1,2230.97,3.8,1
C103035,23,East,Home,Online,9,58849,2230.9,0,0.0,3.4,1
C103036,73,South,Auto,Agent,1,45308,1962.57,0,0.0,2.9,0
C103037,64,Central,Health,Partner,11,24695,2193.61,1,2878.78,4.0,1
C103038,26,East,Home,Online,3,45148,1597.5,0,0.0,4.0,0
C103039,34,South,Auto,Agent,1,70497,1090.82,0,0.0,4.6,0
C103040,29,North,Health,Agent,0,18000,1368.62,1,2878.53,3.9,1
C103041,40,North,Health,Agent,12,77255,1480.86,0,0.0,3.9,1
C103042,34,North,Health,Agent,15,62333,1639.87,0,0.0,3.1,1
C103043,37,South,Life,Online,6,47780,1862.5,1,1884.26,4.8,1
C103044,48,West,Auto,Branch,2,57178,599.4,1,1328.64,2.3,1
C103045,28,South,Home,Online,13,69300,832.38,0,0.0,3.9,1
C103046,69,North,Home,Branch,0,52601,1095.54,0,0.0,3.1,0
C103047,60,South,Health,Online,5,69076,2170.4,0,0.0,4.0,1
C103048,62,East,Health,Branch,15,67315,2316.99,0,0.0,3.9,1
C103049,27,Central,Auto,Agent,6,55153,1339.28,0,0.0,3.3,1
C103050,59,South,Auto,Branch,12,32007,1334.3,0,0.0,3.2,0
C103051,66,North,Health,Online,5,50240,2361.64,0,0.0,3.7,1
C103052,28,East,Auto,Agent,4,18000,920.72,0,0.0,3.7,1
C103053,61,Central,Home,Online,5,60023,2191.49,0,0.0,4.2,1
C103054,38,West,Health,Online,14,44445,1860.79,0,0.0,4.2,1
C103055,63,Central,Auto,Branch,7,40925,1549.12,0,0.0,3.5,0
C103056,45,Central,Auto,Online,13,63799,1510.81,0,0.0,3.5,1
C103057,64,West,Life,Partner,15,29132,1266.2,0,0.0,4.6,0
C103058,26,Central,Auto,Agent,11,54018,1755.81,0,0.0,3.0,0
C103059,40,North,Home,Online,4,45884,2339.67,0,0.0,4.3,1
C103060,33,Central,Auto,Partner,9,48753,1548.86,0,0.0,3.4,1
C103061,32,Central,Life,Online,5,57117,2288.22,0,0.0,4.1,1
C103062,35,Central,Health,Branch,9,84822,1591.78,0,0.0,4.5,0
C103063,40,East,Health,Online,11,59173,1667.39,0,0.0,3.9,0
C103064,25,West,Health,Agent,15,76449,2183.62,0,0.0,4.1,1
C103065,59,South,Health,Branch,12,77119,2364.68,0,0.0,3.9,0
C103066,49,West,Home,Online,7,65854,1440.46,0,0.0,4.1,0
C103067,66,South,Auto,Branch,13,18810,1498.34,0,0.0,3.8,1
C103068,58,East,Auto,Online,12,47686,1498.48,0,0.0,4.2,0
C103069,26,West,Auto,Branch,4,32369,1369.85,0,0.0,3.4,0
C103070,22,South,Health,Online,1,103546,2296.1,0,0.0,3.6,1
C103071,42,South,Life,Online,6,33932,1453.28,0,0.0,3.5,1
C103072,45,South,Auto,Online,11,25050,1264.86,0,0.0,4.4,1
C103073,31,West,Life,Agent,3,18000,2458.6,0,0.0,5.0,1
C103074,63,West,Home,Partner,15,33347,1333.31,1,7882.22,4.1,1
C103075,51,West,Auto,Partner,15,54211,1517.51,0,0.0,4.2,1
C103076,61,North,Auto,Branch,0,71570,1604.68,0,0.0,3.4,1
C103077,24,Central,Auto,Branch,6,32737,1406.23,0,0.0,2.8,1
C103078,65,West,Auto,Partner,4,73087,1230.24,1,7707.01,2.2,1
C103079,29,North,Home,Agent,13,50854,1102.29,0,0.0,2.3,1
C103080,43,South,Health,Online,12,43263,2114.34,0,0.0,3.9,1
C103081,43,East,Health,Branch,10,55111,1786.21,0,0.0,3.4,1
C103082,65,South,Home,Online,11,77516,1445.06,0,0.0,4.1,1
C103083,34,North,Auto,Branch,12,52920,1327.7,0,0.0,4.1,1
C103084,31,South,Life,Agent,11,32051,1229.57,1,1743.91,3.3,1
C103085,37,North,Home,Online,10,59635,1779.6,0,0.0,3.5,1
C103086,38,North,Auto,Branch,15,59347,718.1,0,0.0,4.5,1
C103087,28,South,Health,Online,8,48575,2119.84,0,0.0,4.2,1
C103088,28,Central,Auto,Partner,1,70388,1941.92,0,0.0,3.8,1
C103089,31,East,Life,Partner,6,18000,1551.02,0,0.0,3.9,1
C103090,45,East,Health,Agent,10,58427,2174.81,0,0.0,4.3,0
C103091,37,West,Life,Branch,13,66118,1329.31,0,0.0,3.5,1
C103092,40,East,Life,Online,10,25921,1376.22,0,0.0,4.5,0
C103093,59,North,Health,Agent,4,25301,1656.24,0,0.0,4.1,1
C103094,31,South,Home,Partner,3,69966,512.75,0,0.0,4.6,0
C103095,70,South,Health,Online,13,73140,2629.59,0,0.0,4.8,0
C103096,61,East,Auto,Online,3,76476,1156.21,0,0.0,4.2,1
C103097,28,East,Life,Agent,0,39526,2220.44,0,0.0,4.4,1
C103098,36,South,Health,Branch,10,55619,2827.25,1,1819.91,3.6,1
C103099,28,East,Life,Branch,8,57999,1887.89,0,0.0,4.2,1
C103100,33,Central,Home,Online,10,21270,1706.11,0,0.0,3.2,1
C103101,39,South,Auto,Online,7,54831,1705.48,0,0.0,4.7,1
C103102,25,East,Health,Branch,9,54497,658.64,0,0.0,3.9,1
C103103,18,East,Auto,Online,5,65416,742.49,0,0.0,3.4,1
C103104,43,West,Auto,Online,7,41712,795.32,0,0.0,4.4,1
C103105,58,West,Home,Online,2,74508,2057.1,0,0.0,4.5,1
C103106,35,West,Auto,Branch,10,53446,2050.08,0,0.0,3.9,0
C103107,67,South,Life,Online,9,82775,428.13,0,0.0,3.8,1
C103108,39,East,Health,Online,5,65439,1876.18,0,0.0,2.9,1
C103109,70,Central,Health,Agent,9,56999,2348.96,0,0.0,3.8,1
C103110,31,South,Auto,Online,3,30726,1048.47,0,0.0,4.8,1
C103111,49,Central,Auto,Partner,11,28240,1197.63,0,0.0,3.5,1
C103112,62,South,Health,Partner,9,80816,2285.77,0,0.0,3.5,1
C103113,21,East,Auto,Agent,10,67799,1938.54,0,0.0,4.4,1
C103114,71,East,Health,Agent,9,46869,3550.77,0,0.0,3.0,1
C103115,39,East,Health,Online,13,44497,2462.81,0,0.0,3.7,1
C103116,46,Central,Auto,Agent,12,55994,1000.73,0,0.0,4.2,0
C103117,54,North,Health,Online,4,27787,954.33,0,0.0,4.3,1
C103118,55,East,Auto,Agent,6,43582,1482.36,0,0.0,3.2,1
C103119,19,West,Auto,Online,8,63026,1338.49,0,0.0,4.4,1
C103120,68,Central,Home,Branch,12,65434,615.03,1,5819.42,4.0,1
C103121,54,West,Auto,Online,0,45374,939.63,0,0.0,3.5,0
C103122,75,Central,Auto,Agent,14,80804,1217.65,0,0.0,3.8,1
C103123,45,Central,Health,Online,5,70810,2228.89,0,0.0,4.5,1
C103124,53,South,Health,Online,6,38162,1696.85,0,0.0,3.8,1
C103125,43,Central,Life,Agent,4,29035,1222.39,0,0.0,2.9,1
C103126,69,Central,Life,Agent,8,62702,2046.37,0,0.0,4.2,0
C103127,66,South,Home,Partner,4,43899,1723.49,1,1884.92,4.2,1
C103128,70,West,Health,Online,14,40479,2609.68,0,0.0,4.1,1
C103129,47,South,Health,Online,5,56012,2403.21,0,0.0,3.7,0
C103130,63,West,Auto,Agent,4,64949,1191.56,0,0.0,3.7,1
C103131,38,North,Home,Online,0,66255,1626.55,0,0.0,3.4,1
C103132,44,West,Health,Partner,11,52993,904.64,0,0.0,2.8,0
C103133,62,East,Auto,Online,14,18000,795.35,0,0.0,4.4,1
C103134,22,East,Health,Partner,9,69180,1011.52,0,0.0,4.3,1
C103135,59,North,Home,Branch,14,37491,1879.44,0,0.0,4.3,1
C103136,18,West,Health,Online,6,57551,1908.47,0,0.0,4.0,0
C103137,51,East,Auto,Agent,11,49801,1182.14,0,0.0,4.6,1
C103138,45,West,Life,Agent,13,92393,1666.81,0,0.0,3.9,1
C103139,45,South,Auto,Agent,11,89042,1222.16,0,0.0,3.9,0
C103140,46,North,Life,Agent,2,43729,754.43,0,0.0,1.9,0
C103141,46,East,Health,Agent,15,27797,2427.62,0,0.0,3.6,1
C103142,41,Central,Life,Branch,0,29204,2237.76,0,0.0,2.6,0
C103143,44,South,Life,Agent,1,56888,1560.89,0,0.0,4.5,1
C103144,50,West,Health,Agent,3,42285,2677.65,0,0.0,3.7,1
C103145,62,North,Home,Partner,11,32000,1766.05,0,0.0,4.5,1
C103146,50,West,Auto,Agent,14,42574,1017.03,0,0.0,3.2,0
C103147,55,South,Auto,Agent,8,60121,1041.38,0,0.0,3.8,0
C103148,66,East,Auto,Online,5,50591,856.65,1,1091.04,3.5,1
C103149,75,South,Health,Online,7,43317,1525.58,0,0.0,2.7,1
C103150,24,North,Auto,Online,10,45576,1207.48,0,0.0,4.7,0
C103151,59,South,Health,Agent,3,49085,1616.64,0,0.0,4.2,1
C103152,31,South,Life,Branch,3,56007,2486.81,0,0.0,3.8,1
C103153,29,East,Life,Online,4,57063,1170.55,0,0.0,4.2,0
C103154,63,Central,Auto,Branch,7,22329,837.03,1,3470.53,3.1,1
C103155,21,East,Health,Online,11,55001,1472.42,0,0.0,3.3,1
C103156,67,Central,Auto,Online,8,45483,1915.32,0,0.0,3.5,1
C103157,62,East,Auto,Online,1,33752,1338.51,0,0.0,3.4,0
C103158,75,North,Life,Agent,3,45291,1745.44,0,0.0,3.6,1
C103159,56,South,Life,Online,0,72810,2141.23,0,0.0,4.0,0
C103160,68,East,Auto,Online,6,66555,1118.66,0,0.0,3.8,1
C103161,24,South,Auto,Agent,8,53750,1693.3,0,0.0,4.7,1
C103162,69,Central,Health,Agent,4,35852,1646.0,0,0.0,2.8,1
C103163,27,West,Health,Agent,0,27527,1694.64,1,7550.92,3.8,0
C103164,36,East,Auto,Online,1,35047,1376.82,0,0.0,3.4,1
C103165,25,East,Auto,Agent,11,52220,1752.15,0,0.0,3.6,1
C103166,41,South,Health,Online,6,52599,2399.9,0,0.0,4.8,0
C103167,61,West,Auto,Online,15,40276,1715.69,0,0.0,3.6,1
C103168,33,North,Life,Agent,9,67800,1146.86,0,0.0,3.5,1
C103169,65,North,Home,Agent,4,58921,1372.54,0,0.0,3.4,1
C103170,53,South,Health,Partner,1,18000,2313.61,0,0.0,3.6,1
C103171,54,North,Health,Branch,11,53965,2300.31,0,0.0,3.8,1
C103172,72,West,Home,Online,5,65599,1287.38,0,0.0,3.8,1
C103173,43,North,Auto,Online,9,55644,586.21,0,0.0,2.9,1
C103174,37,North,Life,Partner,7,62467,2014.99,0,0.0,3.3,1
C103175,75,Central,Auto,Online,1,47257,1621.72,0,0.0,4.4,1
C103176,50,Central,Life,Agent,14,50825,489.52,0,0.0,4.3,1
C103177,53,East,Auto,Branch,1,51202,1442.42,0,0.0,3.8,1
C103178,35,East,Home,Agent,9,55313,1504.48,0,0.0,3.5,1
C103179,30,West,Auto,Online,2,41576,1087.49,0,0.0,3.9,1
C103180,27,North,Home,Online,15,71665,1500.25,0,0.0,3.5,1
C103181,30,East,Health,Online,4,77610,1513.21,0,0.0,4.5,1
C103182,29,North,Auto,Online,8,42442,1752.85,0,0.0,4.5,1
C103183,61,East,Home,Online,1,30963,2231.19,1,2537.24,3.7,1
C103184,21,Central,Auto,Agent,12,27785,1114.43,0,0.0,3.4,0
C103185,54,West,Health,Agent,3,59289,1526.91,0,0.0,3.9,1
C103186,73,Central,Auto,Online,1,62581,1458.07,0,0.0,4.2,1
C103187,62,West,Home,Online,4,59365,1179.99,0,0.0,3.9,0
C103188,41,West,Life,Partner,9,60913,552.21,0,0.0,3.3,0
C103189,21,West,Health,Online,5,41769,1947.02,0,0.0,4.5,0
C103190,66,West,Home,Online,5,18000,1924.64,0,0.0,4.3,0
C103191,18,East,Life,Agent,1,43049,1459.71,0,0.0,3.1,0
C103192,57,South,Home,Online,11,81770,798.88,0,0.0,4.0,1
C103193,56,East,Auto,Online,5,56766,1131.43,0,0.0,3.4,0
C103194,29,South,Health,Online,14,59642,1707.63,0,0.0,3.8,1
C103195,60,East,Auto,Partner,6,68285,1412.23,0,0.0,3.6,1
C103196,28,North,Health,Agent,11,36878,2239.34,0,0.0,3.1,0
C103197,31,East,Auto,Agent,5,56023,1862.0,0,0.0,3.3,1
C103198,65,South,Home,Partner,1,61220,1811.87,0,0.0,4.4,1
C103199,74,South,Health,Agent,10,35215,1637.52,0,0.0,2.8,1
C103200,33,East,Health,Online,9,58549,2258.44,0,0.0,4.3,1
C103201,71,North,Auto,Agent,15,75317,1182.45,0,0.0,3.9,0
C103202,70,Central,Auto,Agent,11,44787,1544.63,0,0.0,4.3,1
C103203,62,East,Home,Agent,10,20997,1278.24,0,0.0,3.1,1
C103204,26,South,Health,Branch,0,55107,1863.21,0,0.0,3.9,1
C103205,35,North,Life,Online,13,40182,1733.82,0,0.0,4.5,1
C103206,57,Central,Health,Online,2,55260,2358.34,0,0.0,5.0,1
C103207,75,West,Auto,Agent,11,36841,1470.75,0,0.0,4.0,1
C103208,65,East,Home,Online,10,53097,1049.61,0,0.0,4.1,1
C103209,42,South,Home,Partner,12,74090,492.52,0,0.0,3.6,1
C103210,31,West,Auto,Agent,5,51500,606.3,0,0.0,4.6,1
C103211,73,Central,Home,Online,7,22315,1376.03,0,0.0,3.5,0
C103212,34,South,Auto,Agent,0,58763,1177.68,0,0.0,3.6,1
C103213,37,North,Auto,Branch,5,52358,1217.67,1,3486.98,2.6,1
C103214,73,North,Auto,Agent,14,55838,1150.53,0,0.0,2.8,1
C103215,50,North,Health,Agent,3,69518,1462.72,0,0.0,3.4,1
C103216,33,West,Home,Branch,15,42549,1790.28,0,0.0,3.7,0
C103217,18,Central,Auto,Online,0,46815,706.44,0,0.0,3.9,0
C103218,42,Central,Home,Agent,5,33470,1772.43,0,0.0,2.5,1
C103219,75,West,Home,Agent,6,55480,2235.74,0,0.0,4.2,0
C103220,43,North,Health,Branch,15,55008,1793.61,0,0.0,2.7,1
C103221,58,Central,Auto,Partner,8,47325,1397.69,0,0.0,3.2,1
C103222,32,South,Auto,Partner,13,65448,1740.08,1,3083.89,3.4,1
C103223,62,South,Auto,Online,13,33340,1218.71,0,0.0,4.1,1
C103224,62,West,Life,Branch,8,54285,1411.48,1,1003.16,3.3,0
C103225,53,North,Home,Branch,11,62820,1166.26,0,0.0,3.7,0
C103226,62,Central,Auto,Agent,11,42243,986.93,0,0.0,2.5,0
C103227,51,Central,Health,Partner,8,27276,1700.5,1,1519.02,3.9,0
C103228,39,West,Auto,Partner,14,21484,975.63,0,0.0,3.1,1
C103229,60,West,Auto,Branch,6,54796,1452.54,0,0.0,4.0,1
C103230,66,South,Auto,Online,11,82492,1587.51,0,0.0,4.5,1
C103231,66,North,Auto,Online,5,41025,759.95,0,0.0,3.5,1
C103232,30,West,Auto,Partner,5,60124,930.71,0,0.0,3.5,1
C103233,57,East,Auto,Partner,5,18000,1113.22,0,0.0,4.3,1
C103234,18,Central,Health,Online,3,58719,2429.87,0,0.0,3.9,1
C103235,51,North,Health,Online,12,32409,2848.26,0,0.0,4.3,1
C103236,51,South,Health,Agent,6,44920,1272.71,0,0.0,4.0,1
C103237,39,South,Health,Online,10,53420,2493.24,0,0.0,4.0,0
C103238,75,West,Health,Agent,2,22106,3129.75,0,0.0,3.6,1
C103239,69,West,Health,Partner,10,108622,1792.07,0,0.0,3.8,1
C103240,20,Central,Life,Online,0,41104,1475.28,0,0.0,4.5,0
C103241,30,South,Auto,Branch,10,62926,1220.13,0,0.0,4.1,0
C103242,30,East,Health,Agent,7,78868,1660.3,0,0.0,3.1,0
C103243,70,North,Auto,Online,1,57277,936.13,0,0.0,3.0,1
C103244,48,South,Health,Agent,5,29901,1794.92,0,0.0,4.1,0
C103245,60,South,Health,Agent,0,53849,2426.81,1,3130.7,2.0,0
C103246,64,East,Home,Branch,1,18922,2331.68,0,0.0,2.9,0
C103247,62,East,Life,Agent,13,46042,1061.8,0,0.0,3.2,1
C103248,23,South,Health,Partner,13,82184,1727.46,0,0.0,4.1,1
C103249,26,West,Auto,Online,13,26598,1538.69,0,0.0,4.5,1
C103250,40,Central,Home,Partner,1,37165,1287.87,0,0.0,3.6,1
C103251,37,South,Auto,Agent,9,85365,1361.49,0,0.0,3.4,1
C103252,61,South,Health,Agent,10,48864,1778.39,0,0.0,3.7,1
C103253,27,West,Life,Online,5,35913,1488.81,0,0.0,5.0,1
C103254,39,West,Health,Online,9,59006,1750.39,0,0.0,4.4,0
C103255,31,Central,Health,Agent,4,43562,2700.71,0,0.0,3.3,1
C103256,28,South,Auto,Partner,15,18000,692.91,0,0.0,3.6,1
C103257,28,East,Auto,Branch,3,27512,1097.07,0,0.0,2.9,1
C103258,29,Central,Life,Online,4,89026,2009.58,0,0.0,3.9,1
C103259,50,South,Auto,Online,12,57907,1161.13,0,0.0,3.6,1
C103260,41,East,Auto,Agent,3,78346,1195.05,0,0.0,3.6,1
C103261,43,Central,Health,Partner,14,33474,2177.87,0,0.0,3.0,1
C103262,45,North,Health,Branch,10,51009,1866.03,0,0.0,4.0,0
C103263,60,West,Auto,Online,14,48960,1528.55,0,0.0,4.1,1
C103264,67,Central,Auto,Online,8,42149,1651.33,0,0.0,4.5,0
C103265,48,North,Health,Online,15,55784,1275.52,0,0.0,3.2,1
C103266,55,West,Health,Agent,12,31934,1209.08,0,0.0,3.4,1
C103267,60,East,Home,Online,12,73771,1092.5,0,0.0,4.4,1
C103268,58,Central,Auto,Online,2,60411,1344.44,0,0.0,4.1,0
C103269,25,Central,Life,Branch,12,48866,1496.64,0,0.0,4.0,1
C103270,75,Central,Auto,Agent,4,54399,355.09,1,3205.21,3.7,1
C103271,27,North,Auto,Partner,13,46558,675.94,0,0.0,4.2,0
C103272,41,West,Life,Branch,0,20976,1453.39,1,9556.56,4.5,1
C103273,55,Central,Life,Online,0,34168,1791.01,0,0.0,4.8,1
C103274,41,West,Auto,Online,11,48759,1238.42,0,0.0,3.7,0
C103275,32,West,Health,Agent,1,45649,2358.49,0,0.0,4.1,1
C103276,71,North,Life,Branch,5,63657,1667.61,0,0.0,2.8,0
C103277,22,Central,Auto,Agent,7,62087,2058.07,0,0.0,4.0,1
C103278,32,North,Auto,Partner,3,41923,1403.07,0,0.0,3.9,1
C103279,75,South,Health,Branch,11,34774,2117.02,0,0.0,4.0,1
C103280,60,Central,Home,Agent,9,65587,1869.72,1,344.07,5.0,1
C103281,23,Central,Health,Online,10,55407,1410.05,0,0.0,4.5,1
C103282,61,Central,Health,Online,4,40811,2182.37,0,0.0,3.9,1
C103283,74,East,Life,Agent,0,31445,1530.04,1,2744.82,2.4,1
C103284,23,North,Auto,Online,0,39835,1442.92,1,983.67,3.8,1
C103285,42,East,Home,Branch,4,59055,442.86,0,0.0,4.7,1
C103286,45,North,Auto,Agent,3,82363,1140.69,0,0.0,2.4,1
C103287,25,Central,Home,Online,9,48186,1861.61,0,0.0,4.3,1
C103288,29,East,Health,Branch,13,37006,1843.02,0,0.0,3.6,1
C103289,28,East,Auto,Agent,4,90830,1001.81,0,0.0,4.2,1
C103290,28,North,Health,Online,9,45306,2511.72,0,0.0,3.5,0
C103291,41,East,Life,Agent,14,37706,1627.8,0,0.0,3.5,1
C103292,44,Central,Health,Branch,7,44668,1828.29,0,0.0,4.2,1
C103293,31,West,Auto,Agent,3,43772,1705.98,0,0.0,3.8,1
C103294,34,North,Auto,Online,7,74870,1322.22,0,0.0,4.3,1
C103295,29,North,Health,Branch,1,21873,2702.5,0,0.0,4.1,1
C103296,64,South,Home,Branch,15,62701,1503.29,0,0.0,3.8,1
C103297,30,North,Health,Online,14,51803,910.39,0,0.0,5.0,1
C103298,70,Central,Auto,Online,0,41980,1492.19,0,0.0,3.5,1
C103299,49,West,Home,Agent,4,45953,1209.65,0,0.0,4.0,0
C103300,64,North,Auto,Online,2,47488,1100.23,0,0.0,5.0,1
C103301,54,West,Auto,Partner,14,53585,794.7,1,184.24,3.0,1
C103302,33,South,Health,Online,13,43876,1786.67,0,0.0,3.9,0
C103303,52,South,Health,Branch,5,50821,978.0,0,0.0,4.1,1
C103304,33,East,Life,Partner,8,38008,2094.4,0,0.0,2.6,0
C103305,24,North,Health,Agent,10,91275,2019.65,0,0.0,3.5,0
C103306,32,East,Auto,Agent,15,70167,1669.41,0,0.0,4.2,0
C103307,33,Central,Home,Online,13,60794,1116.86,0,0.0,4.5,0
C103308,25,Central,Auto,Agent,10,44011,1829.12,0,0.0,3.8,1
C103309,19,South,Life,Partner,7,66786,1729.06,0,0.0,4.3,1
C103310,72,West,Auto,Partner,11,57387,644.9,1,5213.04,3.6,0
C103311,47,South,Life,Agent,10,54143,1674.41,0,0.0,3.4,0
C103312,41,East,Life,Branch,9,42406,1617.4,0,0.0,3.6,1
C103313,71,South,Life,Branch,3,56942,2360.78,0,0.0,3.6,1
C103314,31,East,Auto,Online,0,82304,1469.71,0,0.0,4.1,1
C103315,41,North,Life,Branch,8,53452,1521.14,0,0.0,3.9,1
C103316,67,Central,Home,Online,14,47254,1558.82,0,0.0,3.7,0
C103317,54,Central,Auto,Partner,15,53786,838.78,0,0.0,3.0,0
C103318,41,South,Health,Partner,8,52788,2563.02,0,0.0,4.7,1
C103319,32,West,Health,Agent,15,42152,1985.62,0,0.0,4.2,1
C103320,20,North,Life,Agent,0,38658,868.3,0,0.0,3.8,1
C103321,22,West,Home,Partner,13,66279,2043.38,0,0.0,4.3,0
C103322,27,South,Health,Online,3,73696,1716.18,0,0.0,4.4,1
C103323,63,North,Home,Agent,5,92785,1105.21,0,0.0,4.0,1
C103324,55,West,Auto,Agent,5,60249,934.2,0,0.0,3.3,1
C103325,43,East,Health,Agent,3,54101,1746.44,0,0.0,3.4,1
C103326,63,East,Home,Online,4,68232,1166.35,0,0.0,4.6,0
C103327,27,East,Health,Online,8,35656,1622.4,0,0.0,3.3,1
C103328,30,North,Home,Partner,0,63566,1450.13,1,8709.83,3.3,1
C103329,40,North,Health,Branch,3,70698,1567.73,0,0.0,4.2,1
C103330,71,West,Health,Branch,4,70436,1879.44,0,0.0,3.3,1
C103331,53,West,Home,Agent,1,82011,1564.97,0,0.0,3.7,1
C103332,67,North,Auto,Branch,14,41229,1414.59,0,0.0,3.5,1
